1575440945454668998,-0.031166824298781648,0.0021595229826716356,-0.006718931029661146,-0.05272829160094261,-0.004230853635817766,-0.0016093666199594736
1575440945721370935,-0.05539483506906423,0.0061344538813241645,-0.013155673946945834,-0.07279656827449799,-0.004348429851233959,-0.004329346120357513
1575440946888729095,-0.154155062437199,0.007487244255308223,-0.015862885073147925,-0.13350628316402435,-0.0017561294371262193,-0.007495525758713484
1575440947590792894,-0.21685936819773188,0.0030319611467333196,-0.014671072042722777,-0.1752137541770935,0.013117561116814613,-0.03513567894697189
1575440947759457111,-0.21896437987356815,0.0042009874715815965,-0.017853981673813024,-0.18967397511005402,0.012653444893658161,-0.0507056899368763
1575440947892766952,-0.2232640564210761,0.007095890030034857,-0.019886341583366107,-0.1982198804616928,0.01013398077338934,-0.04952452331781387
1575440947926300048,-0.2315244179777643,0.009769486842661435,-0.02143787361243432,-0.20172621309757233,0.00856219232082367,-0.050313204526901245
1575440948193034887,-0.25800793327689314,0.01442097528473485,-0.025794292581031053,-0.21190375089645386,0.005947214085608721,-0.05884909629821777
1575440948659921884,-0.2980481113136843,0.0073700917194596816,-0.019974243141166914,-0.2507079243659973,0.010125384666025639,-0.07132595777511597
1575440949659914016,-0.3500466270408034,0.0049196561966673436,-0.03526096781009791,-0.32906854152679443,0.004960550460964441,-0.10914318263530731
1575440949993241071,-0.3680011460726213,0.011437635441234217,-0.03530818772802213,-0.3506348133087158,-0.004406008869409561,-0.11519128084182739
1575440955093028068,-0.45034097679201607,0.01960317092450259,-0.03919240281735581,-0.43783798813819885,-0.007508908864110708,-0.07938382029533386
1575440955226596117,-0.45043766666387214,0.01956968774084067,-0.03908630801369317,-0.45202186703681946,-0.013261203654110432,-0.06068209186196327
1575440955293155908,-0.4529731941743567,0.017143790688009863,-0.03437714675013326,-0.46159639954566956,-0.01429479569196701,-0.046798866242170334
1575440955427346944,-0.452858610261109,0.014454223396933141,-0.035021244493783854,-0.45905107259750366,-0.014378933236002922,-0.05357879400253296
1575440955993581056,-0.4630056543265118,0.015133535187481506,-0.03060382418981744,-0.47222867608070374,-0.053484510630369186,-0.07754422724246979
1575440956126909017,-0.463067170159511,0.016536131116201558,-0.03133652465532455,-0.4834126830101013,-0.04672630876302719,-0.05568145588040352
1575440957959764957,-0.4622513641973299,0.020277452500753634,-0.04173537458331977,-0.475902259349823,-0.05089471861720085,-0.06966561824083328
1575440958059571981,-0.4626828302641975,0.01872896866436835,-0.04268144079025671,-0.4742250442504883,-0.04947555810213089,-0.07521747797727585
1575440958259910106,-0.4634833129262857,0.021614410444285692,-0.04481250232069689,-0.4721238613128662,-0.05117207393050194,-0.06987419724464417
1575440958326283931,-0.46052664753594724,0.019050899237052388,-0.044463532845823384,-0.4743920564651489,-0.0465274415910244,-0.07195474952459335
1575440958560020923,-0.46092859585874507,0.01805228045350815,-0.04216217553408641,-0.4731937646865845,-0.05013435706496239,-0.07562434673309326
